"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"seint3598";"H:";"USERDB";"300";"123,53";"41,18";"A28C81AE";"Local Fixed Disk";"False";"False";"True";"0"
"seint3598";"J:";"UserLog";"50";"48,57";"97,18";"74C8948C";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"C:";"Windows";"150";"84,74";"56,72";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"D:";"New Volume";"80";"26,36";"32,96";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"E:";"System";"30";"28,95";"96,56";"ECC29BE3";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"F:";"TempDB";"20";"15,93";"79,73";"18CF3D69";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"G:";"TempLog";"10";"8,95";"89,68";"C02DB113";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"H:";"UserDB";"200";"139,16";"69,59";"C0027549";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"J:";"UserLog";"30";"26,71";"89,09";"A6509345";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"N:";"HYDRA";"450";"387,55";"86,13";"96928403";"Local Fixed Disk";"False";"False";"True";"0"
"seint3599";"O:";"Backup";"100";"99,89";"99,91";"A06F13DA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"C:";"Windows";"150";"79,18";"53,00";"AC45E561";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"D:";"New Volume";"50";"11,43";"22,87";"84AB12F7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"E:";"System";"30";"16,81";"56,07";"688E267A";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"F:";"tempDB";"20";"15,93";"79,73";"80681D15";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"G:";"TempLog";"10";"8,95";"89,68";"04BDFE28";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"H:";"UserDB";"200";"157,28";"78,65";"BE93A1FE";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"J:";"UserLog";"30";"26,4";"88,06";"0CDE7F15";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"N:";"HYDRA";"450";"287,56";"63,91";"E6178882";"Local Fixed Disk";"False";"False";"True";"0"
"seint3600";"O:";"Backup";"100";"99,89";"99,91";"80DEBCE0";"Local Fixed Disk";"False";"False";"True";"0"
"seint3606";"C:";"SYSTEM";"150";"98,7";"66,08";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3606";"D:";"Kyndryl";"15";"14,66";"97,86";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3606";"E:";"sapexe";"100";"99,81";"99,83";"5E91C967";"Local Fixed Disk";"False";"False";"True";"0"
"seint3607";"C:";"SYSTEM";"150";"103,57";"69,34";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3607";"D:";"Kyndryl";"15";"14,66";"97,86";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3607";"E:";"sapexe";"100";"99,83";"99,85";"CAA1F3A7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3614";"C:";"SYSTEM";"450";"174,07";"38,69";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3614";"D:";"Kyndryl";"50";"31";"62,02";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3615";"C:";"SYSTEM";"500";"106,44";"21,29";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,03"
"seint3615";"D:";"Kyndryl";"15";"12,41";"82,84";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3616";"C:";"SYSTEM";"450";"247,44";"55,00";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,02"
"seint3616";"D:";"Wan";"2327";"1942";"83,47";"4853BE63";"Local Fixed Disk";"False";"False";"True";"0"
"seint3617";"C:";"SYSTEM";"150";"32,39";"21,68";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3617";"D:";"Kyndryl";"15";"4,85";"32,38";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3617";"E:";"SQL Data";"300";"164,99";"55,00";"9CA065F3";"Local Fixed Disk";"False";"False";"True";"0"
"seint3618";"C:";"SYSTEM";"279";"128,37";"46,10";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,08"
"seint3618";"D:";"Kyndryl";"50";"32,71";"65,45";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3618";"E:";"SQL data";"2525";"2132,8";"84,50";"7ED90CC5";"Local Fixed Disk";"False";"False";"True";"7,23"
"seint3618";"F:";"New Volume";"20";"3,88";"19,42";"2A372967";"Local Fixed Disk";"False";"False";"True";"0"
"seint3619";"C:";"SYSTEM";"150";"30,28";"20,27";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3620";"C:";"SYSTEM";"150";"65,74";"44,01";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3620";"D:";"Kyndryl";"15";"14,38";"95,99";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3621";"C:";"SYSTEM";"150";"69,41";"46,47";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3622";"C:";"SYSTEM";"150";"82,34";"55,12";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3623";"C:";"SYSTEM";"150";"34,83";"23,32";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3623";"D:";"Kyndryl";"15";"14,45";"96,46";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3623";"E:";"sapexe";"250";"75,03";"30,01";"1E240F91";"Local Fixed Disk";"False";"False";"True";"0"
"seint3624";"C:";"SYSTEM";"150";"103,8";"69,49";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3624";"D:";"Kyndryl";"15";"14,41";"96,19";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3624";"E:";"mq_exe";"100";"99,87";"99,89";"A8858DF9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3626";"C:";"SYSTEM";"150";"82,15";"55,00";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3627";"C:";"SYSTEM";"150";"80,65";"53,99";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,02"
"seint3628";"C:";"SYSTEM";"150";"37,88";"25,36";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3630";"C:";"SYSTEM";"150";"55,43";"37,11";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3630";"D:";"Kyndryl";"15";"14,37";"95,93";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3630";"E:";"Data";"2000";"1910,4";"95,52";"DA21E261";"Local Fixed Disk";"False";"False";"True";"0"
"seint3630";"F:";"Data";"4100";"4099,69";"99,99";"DC5D003D";"Local Fixed Disk";"False";"False";"True";"0"
"seint3632";"C:";"SYSTEM";"500";"227.75";"45.56%";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0.09"
"seint3632";"D:";"Kyndryl";"15";"5.88";"39.25%";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3632";"E:";"";"1612";"1064.37";"66.04%";"543778D0";"Local Fixed Disk";"False";"False";"True";"0"
"seint3634";"C:";"SYSTEM";"180";"55,15";"30,66";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3634";"D:";"Kyndryl";"15";"14,61";"97,53";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3634";"E:";"sapexe";"150";"52,11";"34,74";"98B0EFA3";"Local Fixed Disk";"False";"False";"True";"0"
"seint3634";"F:";"swap";"500";"124,89";"24,98";"DED6355D";"Local Fixed Disk";"False";"False";"True";"0"
"seint3635";"C:";"SYSTEM";"180";"54,83";"30,48";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3635";"D:";"Kyndryl";"15";"14,6";"97,46";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3635";"E:";"sapexe";"150";"59,38";"39,59";"648FEC97";"Local Fixed Disk";"False";"False";"True";"0"
"seint3635";"F:";"swap";"500";"122,93";"24,59";"4CA3FBD8";"Local Fixed Disk";"False";"False";"True";"0"
"seint3636";"C:";"SYSTEM";"150";"102,82";"68,84";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3636";"D:";"Kyndryl";"15";"14,28";"95,33";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3636";"E:";"Drivers";"100";"99,84";"99,86";"103FB0DA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3642";"C:";"Windows";"180";"55,42";"30,89";"E2114E34";"Local Fixed Disk";"False";"False";"True";"0"
"seint3642";"D:";"Kyndryl";"15";"14,62";"97,60";"D4DE0675";"Local Fixed Disk";"False";"False";"True";"0"
"seint3642";"E:";"Data";"200";"170,11";"85,06";"1EA1CDEB";"Local Fixed Disk";"False";"False";"True";"0"
"seint3644";"C:";"SYSTEM";"150";"81,88";"54,82";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3644";"D:";"Kyndryl";"15";"9,37";"62,55";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3650";"C:";"SYSTEM";"150";"106,81";"71,51";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3650";"D:";"Kyndryl";"15";"14,68";"98,00";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3650";"E:";"Tools";"200";"199,89";"99,95";"FAAC26BF";"Local Fixed Disk";"False";"False";"True";"0"
"seint3651";"C:";"SYSTEM";"150";"115,39";"77,25";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3651";"D:";"Kyndryl";"15";"14,64";"97,73";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3651";"E:";"sapexe";"150";"148,91";"99,29";"DCBAB4CC";"Local Fixed Disk";"False";"False";"True";"0"
"seint3652";"C:";"SYSTEM";"150";"116,3";"77,86";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3652";"D:";"Kyndryl";"15";"14,64";"97,73";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3652";"E:";"sapexe";"150";"149";"99,35";"AA8C11F8";"Local Fixed Disk";"False";"False";"True";"0"
"seint3653";"C:";"SYSTEM";"150";"115,52";"77,34";"46CA159E";"Local Fixed Disk";"False";"False";"True";"0"
"seint3653";"D:";"Kyndryl";"15";"14,64";"97,73";"181DA1D5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3653";"E:";"sapexe";"150";"149,07";"99,39";"ECA7DA19";"Local Fixed Disk";"False";"False";"True";"0"
"seint3655";"C:";"SYSTEM";"500";"322,42";"64,50";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3655";"D:";"Kyndryl";"15";"14,33";"95,66";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3660";"C:";"SYSTEM";"150";"43,1";"28,89";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3660";"D:";"Application";"400";"128,1";"32,03";"6A8380EE";"Local Fixed Disk";"False";"False";"True";"0,28"
"seint3660";"I:";"Kyndryl";"15";"9,82";"65,47";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3660";"J:";"New Volume";"300";"270,88";"90,29";"48931565";"Local Fixed Disk";"False";"False";"True";"0"
"seint3661";"C:";"SYSTEM";"150";"47,66";"31,95";"3A166E49";"Local Fixed Disk";"False";"False";"True";"0"
"seint3661";"D:";"Application";"400";"59,03";"14,76";"B0B821C3";"Local Fixed Disk";"False";"False";"True";"0"
"seint3661";"I:";"Kyndryl";"15";"8,95";"59,67";"32085560";"Local Fixed Disk";"False";"False";"True";"0"
"seint3661";"J:";"New Volume";"300";"148,16";"49,39";"BAC2553C";"Local Fixed Disk";"False";"False";"True";"0"
"seint3661";"Q:";"Quorum";"1";"0,92";"92,00";"E43902C4";"Local Fixed Disk";"False";"False";"True";"0"
"seint3666";"C:";"";"150";"108,25";"72,47";"6E7D4379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3666";"D:";"Kyndryl";"15";"14,6";"97,46";"76D5FA71";"Local Fixed Disk";"False";"False";"True";"0"
"seint3666";"E:";"";"100";"99,89";"99,91";"10041362";"Local Fixed Disk";"False";"False";"True";"0"
"seint3667";"C:";"SYSTEM";"150";"53,48";"35,80";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3667";"D:";"Kyndryl";"15";"14,4";"96,13";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3667";"E:";"PRINT.PDF";"500";"300,36";"60,07";"86A85ECC";"Local Fixed Disk";"False";"False";"True";"0"
"seint3668";"C:";"";"150";"47,36";"31,71";"6E7D4379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3668";"D:";"Kyndryl";"15";"6,73";"44,93";"76D5FA71";"Local Fixed Disk";"False";"False";"True";"0"
"seint3668";"E:";"";"400";"376,09";"94,03";"C226110C";"Local Fixed Disk";"False";"False";"True";"0"
"seint3668";"F:";"";"100";"90,3";"90,32";"EA841354";"Local Fixed Disk";"False";"False";"True";"0"
"seint3668";"I:";"DATA";"100";"99,89";"99,91";"0A633C80";"Local Fixed Disk";"False";"False";"True";"0"
"seint3669";"C:";"SYSTEM";"150";"102.07";"68.44%";"D631AB35";"Local Fixed Disk";"False";"False";"True";"0"
"seint3669";"D:";"Kyndryl";"15";"13.07";"87.25%";"78DA5D48";"Local Fixed Disk";"False";"False";"True";"0"
"seint3670";"C:";"SYSTEM";"150";"102,16";"68,39";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3670";"D:";"Kyndryl";"15";"14,46";"96,53";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3670";"E:";"Application";"500";"488,31";"97,67";"BEE86F6D";"Local Fixed Disk";"False";"False";"True";"0"
"seint3672";"C:";"Windows";"150";"70,01";"46,86";"E2114E34";"Local Fixed Disk";"False";"False";"True";"0"
"seint3672";"D:";"Kyndryl";"15";"14,71";"98,20";"D4DE0675";"Local Fixed Disk";"False";"False";"True";"0"
"seint3672";"E:";"Application";"100";"99,89";"99,91";"B21E23B2";"Local Fixed Disk";"False";"False";"True";"0"
"seint3673";"C:";"Windows";"150";"85,45";"57,20";"E2114E34";"Local Fixed Disk";"False";"False";"True";"0"
"seint3673";"D:";"Kyndryl";"15";"14,59";"97,40";"D4DE0675";"Local Fixed Disk";"False";"False";"True";"0"
"seint3673";"E:";"application";"100";"99,63";"99,65";"9C2DDEF9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"C:";"SYSTEM";"99";"23.3";"23.54%";"C4CAC066";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"D:";"IBM";"54";"13.11";"24.51%";"0C5CE9B9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"E:";"systemDB";"30";"5.19";"17.30%";"1233ECA5";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"F:";"tempDB";"80";"69.25";"86.56%";"4856BDF1";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"G:";"tempLOG";"15";"7.99";"53.27%";"2476DA33";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"H:";"userDB";"557";"338.54";"60.80%";"644FFDA9";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"J:";"userLOG";"279";"202.3";"72.68%";"C0682688";"Local Fixed Disk";"False";"False";"True";"0"
"seint3674";"N:";"AppDATA";"557";"162.39";"29.16%";"947E1735";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"C:";"SYSTEM";"150";"90,58";"60,64";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"D:";"Kyndryl";"30";"15,8";"52,70";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"E:";"SQLSystem";"101";"43,69";"43,27";"806F06FA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"F:";"TempDB";"51";"46,89";"91,98";"0E0C38B7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"G:";"TempLOG";"50";"48,89";"97,82";"CC25481A";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"H:";"UserDB";"500";"397,44";"79,49";"663F57DE";"Local Fixed Disk";"False";"False";"True";"0"
"seint3681";"J:";"UserLog";"100";"82,92";"82,94";"8458BFE0";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint3681";"Q:";"Quorum Disk";"1";"0,94";"95,92";"AC8CAAE6";"Local Fixed Disk";"False";"False";"True";"0"
"seint3682";"C:";"SYSTEM";"150";"112,75";"75,48";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3682";"D:";"Kyndryl";"30";"14,87";"49,60";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3682";"E:";"SQLSystem";"101";"88,29";"87,43";"50519AB7";"Local Fixed Disk";"False";"False";"True";"0"
"seint3682";"F:";"TempDB";"51";"46,89";"91,98";"787ADABA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3682";"G:";"TempLOG";"50";"48,89";"97,82";"C28CC5C1";"Local Fixed Disk";"False";"False";"True";"0,02"
"seint3682";"H:";"UserDB";"500";"398,84";"79,77";"E8895B2B";"Local Fixed Disk";"False";"False";"True";"0"
"seint3682";"J:";"UserLOG";"100";"83,92";"83,94";"78254D0D";"Local Fixed Disk";"False";"False";"True";"0"
"seint3684";"C:";"SYSTEM";"150";"105,6";"70,70";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3684";"D:";"Kyndryl";"15";"14,68";"98,00";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3684";"E:";"sapexe";"150";"105,9";"70,61";"B010B3E8";"Local Fixed Disk";"False";"False";"True";"0"
"seint3684";"F:";"Data";"150";"121,18";"80,80";"9A1F49DB";"Local Fixed Disk";"False";"False";"True";"0"
"seint3685";"C:";"SYSTEM";"150";"105,76";"70,80";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3685";"D:";"Kyndryl";"15";"14,66";"97,86";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3685";"E:";"sapexe";"150";"115,49";"77,00";"E85961A0";"Local Fixed Disk";"False";"False";"True";"0"
"seint3685";"F:";"sapexe";"151";"140,56";"93,10";"D26F02B8";"Local Fixed Disk";"False";"False";"True";"0"
"seint3686";"C:";"SYSTEM";"150";"69,03";"46,21";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3686";"D:";"Kyndryl";"30";"29,69";"99,03";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3686";"E:";"Application";"250";"247,23";"98,90";"4E0A00C8";"Local Fixed Disk";"False";"False";"True";"0"
"seint3688";"C:";"SYSTEM";"150";"107,97";"72,28";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3688";"D:";"Kyndryl";"15";"14,49";"96,73";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3688";"E:";"Data";"100";"99,58";"99,60";"2C1CDC23";"Local Fixed Disk";"False";"False";"True";"0"
"seint3689";"C:";"SYSTEM";"150";"106,93";"71,59";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3689";"D:";"Kyndryl";"15";"9,73";"64,95";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3689";"E:";"DATA";"100";"99,65";"99,67";"4EB607BE";"Local Fixed Disk";"False";"False";"True";"0"
"seint3690";"C:";"SYSTEM";"150";"122,16";"81,78";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0,02"
"seint3690";"D:";"Kyndryl";"15";"14,72";"98,26";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3691";"C:";"SYSTEM";"150";"105,64";"70,72";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3691";"D:";"Kyndryl";"15";"13,54";"90,39";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3691";"F:";"Data";"750";"749";"99,87";"561ADB54";"Local Fixed Disk";"False";"False";"True";"0"
"MachineName";"DeviceID";"VolumeName";"SizeGb";"FreeSpaceGb";"FreeSpace(%)";"VolumeSerialNumber";"Description";"Compressed";"VolumeDirty";"SupportsDiskQuotas";"DiskQueueLength"
"seint3691";"C:";"SYSTEM";"150";"105,64";"70,72";"C267EDBA";"Local Fixed Disk";"False";"False";"True";"0"
"seint3691";"D:";"Kyndryl";"15";"13,54";"90,39";"E6D96379";"Local Fixed Disk";"False";"False";"True";"0"
"seint3691";"F:";"Data";"750";"749";"99,87";"561ADB54";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"C:";"SYSTEM";"140";"25.44";"18.23%";"0A7EF0DE";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"D:";"IBM";"50";"35.64";"71.28%";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"E:";"SQLSystem";"30";"25.67";"85.94%";"085BA948";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"F:";"TempDB";"80";"16.33";"20.45%";"0C8DE0C9";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"G:";"TempLog";"15";"13.91";"92.92%";"28B642A9";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"H:";"UserDB";"1000";"266.49";"26.65%";"E4FC4BAD";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"J:";"UserLog";"500";"172.22";"34.45%";"7C3AF21E";"Local Fixed Disk";"False";"False";"True";"0"
"seint454";"N:";"AppData";"300";"289.31";"96.48%";"6E6E4A0B";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"C:";"";"350";"214.78";"61.45%";"AC789608";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"D:";"Kyndryl Data";"50";"43.64";"87.28%";"D43581E3";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"E:";"System DB and SQL Binaries";"2048";"1892.79";"92.42%";"D451E373";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"F:";"TempDB";"1024";"720.83";"70.39%";"3A8C6BC9";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"G:";"TempLog";"1024";"971.9";"94.91%";"66B8CBD9";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"H:";"UserDB";"4096";"1653.12";"40.36%";"42B443DD";"Local Fixed Disk";"False";"False";"True";"0.16"
"seint5004";"J:";"UserLog";"4096";"1059.05";"25.86%";"2825031D";"Local Fixed Disk";"False";"False";"True";"0.73"
"seint5004";"L:";"SQL_Data_PPO";"600";"404.47";"67.41%";"4C311575";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"M:";"SQL_Data_PPA";"600";"474.49";"79.08%";"0047E92A";"Local Fixed Disk";"False";"False";"True";"0"
"seint5004";"N:";"SQL_Data_WORK";"600";"484.49";"80.75%";"2A612FE2";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"C:";"";"350";"204.49";"58.50%";"763E14C3";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"D:";"Kyndryl Data";"50";"34.87";"69.74%";"E0CF250F";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"E:";"System DB and SQL Binaries";"2048";"1894.09";"92.48%";"C8EE6058";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"F:";"TempDB";"1024";"465.11";"45.42%";"30145D60";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"G:";"TempLog";"1024";"961.88";"93.93%";"8E4C0F72";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"H:";"UserDB";"4096";"1285.33";"31.38%";"5428375F";"Local Fixed Disk";"False";"False";"True";"0.25"
"seint5005";"J:";"UserLog";"4096";"2665.81";"65.08%";"04E1941B";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"L:";"SQL_Data_PPO";"600";"404.47";"67.41%";"82E16247";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"M:";"SQL_Data_PPA";"600";"474.49";"79.08%";"7EF41D1D";"Local Fixed Disk";"False";"False";"True";"0"
"seint5005";"N:";"SQL_Data_WORK";"600";"484.49";"80.75%";"5A06C55C";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"C:";"SYSTEM";"200";"150.96";"75.81%";"8068F6F9";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"D:";"IBM";"79";"43.27";"55.14%";"78613486";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"E:";"DATA";"5250";"3459.22";"65.89%";"C8A88FD0";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"F:";"SCCM";"3050";"2116.36";"69.39%";"C20C3022";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"R:";"DATA2";"7950";"2264.9";"28.49%";"7C89C925";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"S:";"DATA3";"3648";"2832.22";"77.64%";"B8CE8469";"Local Fixed Disk";"False";"False";"True";"0"
"seint641";"T:";"DATA4";"2708";"1037.02";"38.30%";"6C10F5BA";"Local Fixed Disk";"False";"False";"True";"0"
"seint651";"C:";"SYSTEM";"90";"30.44";"34.13%";"0A7EF0DE";"Local Fixed Disk";"False";"False";"True";"0"
"seint651";"D:";"IBM";"50";"20.48";"40.96%";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"seint651";"E:";"Application";"60";"14.56";"24.27%";"DC59B149";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"C:";"SYSTEM";"90";"17,15";"19,06";"0A7EF0DE";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"D:";"IBM";"50";"7,35";"14,70";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"E:";"System";"25";"18,64";"74,56";"D6EE300C";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"F:";"TempDB";"20";"9,94";"49,70";"7A69A48D";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"G:";"TempLog";"5";"2,98";"59,60";"7E821BE7";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"H:";"UserDB";"50";"8";"16,00";"9C35FC4E";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"J:";"UserLog";"20";"13,62";"68,10";"124766B7";"Local Fixed Disk";"False";"False";"True";"0"
"seint654";"N:";"New Volume";"20";"19,23";"96,15";"5255EDB6";"Local Fixed Disk";"False";"False";"True";"0"
"seint660";"C:";"SYSTEM";"115";"15,6";"13,57";"0A7EF0DE";"Local Fixed Disk";"False";"False";"True";"0,01"
"seint660";"D:";"IBM";"15";"10,79";"71,93";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"seint660";"E:";"Application";"100";"83,02";"83,02";"E80BBE57";"Local Fixed Disk";"False";"False";"True";"0"
"seint665";"C:";"SYSTEM";"185";"51.11";"27.69%";"0A7EF0DE";"Local Fixed Disk";"False";"False";"True";"0"
"seint665";"D:";"IBM";"15";"14.64";"97.60%";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
"seint665";"E:";"Data";"20";"10.36";"51.80%";"3802E7AF";"Local Fixed Disk";"False";"False";"True";"0"
"seint666";"C:";"SYSTEM";"100";"17.56";"17.70%";"0A7EF0DE";"Local Fixed Disk";"False";"False";"True";"0"
"seint666";"D:";"IBM";"50";"19.93";"39.86%";"F0802223";"Local Fixed Disk";"False";"False";"True";"0"
